id,listing_url,scrape_id,last_searched,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,region_id,region_name,region_parent_id,region_parent_name,region_parent_parent_id,region_parent_parent_name,reviews_per_month
2867572,https://www.airbnb.com/rooms/2867572,2.02101E+13,,27/1/2021,Large Sydney home close to Maroubra Beach,"Our four bedroom modern two storey home, offers great outdoor dining and entertainment areas with a fenced backyard for children and pets. It is centrally located 15 mins from Sydney airport, 5 mins from Maroubra Beach and 30 mins to Sydney CBD.  Enjoy our peaceful home, its lovely garden and accessibility to the city/beach life of Sydney.<br /><br /><b>The space</b><br />This modern semi-detached home is quiet and charming featuring a range of entertainment areas. A large dining, kitchen and lounge room open onto a lovely back deck and garden. A new built-in BBQ on the back veranda makes hosting outdoor meals fun and easy. You can also toast marshmallows over a fire in the backyard chiminea. We have held many family Christmas meals on our back veranda. If you need to relax you can retreat to the private and quiet veranda upstairs. Pets are allowed outside in our fully gated backyard. Enjoy our lovely garden, pick our homegrown herbs and vegetables and watch the bird life play in our t","Our home is situated in a quiet neighbourhood, yet central to the shops, beach and Sydney CBD. Our home is walking distance ( 2 blocks) from Maroubra Junction offering restaurants and the Pacific Square Shopping Centre which features Coles, Aldi, Deli, Cafes Post Office, Banks and speciality shops. A ten minute walk to Heffron Park which features bike and running tracks, an aquatic centre and sporting fields. A 15 min bus ride to the Fox Studios Entertainment Quarter at Moore Park and the Sydney Cricket Ground. A 30-40mins bus ride to the Sydney CBD, Opera House, Harbour Bridge and galleries.",https://a0.muscache.com/pictures/37089152/45630e07_original.jpg,14658382,https://www.airbnb.com/users/show/14658382,Mandy,23/4/2014,"Maroubra, New South Wales, Australia",Professional couple with two children who have just renovated their lovely home. We often visit our family interstate and would love to share our house with others.,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/14658382/profile_pic/1398322211/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14658382/profile_pic/1398322211/original.jpg?aki_policy=profile_x_medium,Maroubra,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Maroubra, New South Wales, Australia",-33.94443,151.23624,Entire house,Entire home/apt,8,,2 baths,4,4,"[""Children\u2019s books and toys"", ""Heating"", ""TV"", ""Dryer"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Coffee maker"", ""Cooking basics"", ""Wifi"", ""Hot water"", ""Refrigerator"", ""Microwave"", ""Baby safety gates"", ""Extra pillows and blankets"", ""Garden or backyard"", ""Bed linens"", ""Hangers"", ""Free parking on premises"", ""Essentials"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Oven"", ""Stove"", ""First aid kit"", ""Room-darkening shades"", ""Long term stays allowed"", ""BBQ grill"", ""Iron"", ""Host greets you"", ""Outlet covers"", ""Hair dryer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bathtub"", ""Patio or balcony""]",$400.00,4,1125,4,4,1125,1125,4,1125,,t,0,0,0,0,27/1/2021,6,0,0,2/7/2014,25/1/2019,100,8,8,8,10,10,10,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,0.07
40291840,https://www.airbnb.com/rooms/40291840,2.02101E+13,,26/1/2021,Giles- Stay in Serenity Close to the Beach & more,"Inviting natural light with a beach chic decor, this stylish apartment is located on the first floor in a small block of 4.<br />The property offers 2 bedrooms with an additional sunroom (no bed in sunroom).<br />The kitchen is modern and provides a dining table which connects through to the living room.<br />The bathroom is also contemporary with shared laundry facilities on site. <br />Opposite the park & 5 minutes walk to the beach, enjoy a relaxing stay in close proximity to everything you need in Coogee.",,https://a0.muscache.com/pictures/bb0b745c-6d44-4f6c-9828-31bfdff5d721.jpg,167072223,https://www.airbnb.com/users/show/167072223,First Hand,10/1/2018,"Sydney, New South Wales, Australia","Hi there, we are Angus & Mitchell and we are based in the Eastern Suburbs of Sydney. We help hosts look after their property and guests while they enjoy their holidays. We are always available for guests questions and even suggestions on where to get a great coffee.",within an hour,96%,95%,f,https://a0.muscache.com/im/pictures/user/589c521e-50a3-4ccb-b06b-9738abc7ddab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/589c521e-50a3-4ccb-b06b-9738abc7ddab.jpg?aki_policy=profile_x_medium,Coogee,8,8,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,,-33.91559,151.25339,Entire apartment,Entire home/apt,4,,1 bath,2,2,"[""Iron"", ""Dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Shampoo"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Microwave"", ""Stove"", ""Washer"", ""Smoke alarm"", ""Long term stays allowed"", ""Private entrance"", ""Free street parking"", ""TV"", ""Kitchen""]",$250.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,26/1/2021,7,6,1,27/12/2019,9/1/2021,89,9,9,9,10,9,9,,,f,34,34,0,0,16550,Randwick ,1,New South Wales,,,0.53
21684408,https://www.airbnb.com/rooms/21684408,2.02101E+13,23/1/2021,30/1/2021,Spacious Private Master Room near CBD/Airport,"This Apartment is located at Arncliffe suburb, which is abt 15 mins away from Syd CBD by train and 10 mins drive to Syd airport. 6 mins walk to local train station and bus stops. IGA, grocery stores and restaurants are also within walking distance. <br /><br />The master room is fully furnished with 3door mirror wardrobe, private ensuite, 1double bed, desks/chairs, Mini bar, WIFI and balcony with a good view.<br /><br />Indoor swimmin pool, sauna, gym and BBQ area in the complex of the apt. are free to use.<br /><br />可中文沟通<br /><br /><b>The space</b><br />You not only live in a spacious master room, but also the entire floor in this split level apartment. Your privacy is fully respected. You can enjoy your own ensuite(towels and bath supplies are provided), mini bar(with cutlery, kettle and tea/cookies provided) and balcony where you're able to watch the beautiful sunset whilst enjoy a cup of hot tea. This place is ideal for people who need to catch a flight as well as exploring the c",,https://a0.muscache.com/pictures/7dbf4144-223c-445b-94e8-49558ed9e891.jpg,157858791,https://www.airbnb.com/users/show/157858791,Amelia,7/11/2017,"Sydney, New South Wales, Australia",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/61a2e532-bda0-47ae-aa3c-4cd99b49bade.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/61a2e532-bda0-47ae-aa3c-4cd99b49bade.jpg?aki_policy=profile_x_medium,Arncliffe,1,1,"['email', 'phone', 'reviews']",t,f,,-33.93245,151.14402,Private room in apartment,Private room,2,,1 private bath,1,1,"[""Essentials"", ""Host greets you"", ""Hot tub"", ""Gym"", ""Dishes and silverware"", ""Elevator"", ""Wifi"", ""Free street parking"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Patio or balcony"", ""Pool"", ""Carbon monoxide alarm"", ""Dryer"", ""BBQ grill"", ""Hot water"", ""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Smoke alarm""]",$64.00,1,1125,1,1,1125,1125,1,1125,,t,25,55,85,85,30/1/2021,116,7,1,16/11/2017,1/1/2021,98,10,10,10,10,9,9,,,t,1,0,1,0,16650,Rockdale ,1,New South Wales,,,2.97
28545161,https://www.airbnb.com/rooms/28545161,2.02101E+13,,26/1/2021,...,...<br /><br /><b>The space</b><br />Private nice room oven entrance,,https://a0.muscache.com/pictures/233c0b13-e61f-4309-a7ff-096ad8929ad6.jpg,131580703,https://www.airbnb.com/users/show/131580703,Bella,23/5/2017,"Rosebery, New South Wales, Australia","My name is Bella I’m living with my partner 
We had 6 bedrooms big house 
We are rent one of our bigger double room downstairs We living upstairs.


",N/A,N/A,94%,f,https://a0.muscache.com/im/pictures/user/9d9eebe7-fe14-4c58-b1bb-4a0f20fce7a4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9d9eebe7-fe14-4c58-b1bb-4a0f20fce7a4.jpg?aki_policy=profile_x_medium,Wolli Creek,14,14,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,,-33.92992,151.15013,Entire apartment,Entire home/apt,1,,1 bath,,1,"[""Garden or backyard"", ""Iron"", ""Dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Bed linens"", ""Building staff"", ""Oven"", ""Extra pillows and blankets"", ""Gym"", ""Shampoo"", ""Wifi"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Fire extinguisher"", ""Heating"", ""Refrigerator"", ""Hangers"", ""Microwave"", ""Washer"", ""Single level home"", ""Free parking on premises"", ""First aid kit"", ""Hot tub"", ""Dishwasher"", ""Elevator"", ""Smoke alarm"", ""Long term stays allowed"", ""Air conditioning"", ""Hair dryer"", ""Private entrance"", ""Patio or balcony"", ""Free street parking"", ""TV"", ""Pool"", ""Kitchen""]",$299.00,30,50,30,30,50,50,30,50,,t,0,0,0,0,26/1/2021,2,0,0,21/9/2018,23/9/2018,100,10,10,10,10,10,10,,,t,13,8,5,0,16650,Rockdale ,1,New South Wales,,,0.07
11778333,https://www.airbnb.com/rooms/11778333,2.02101E+13,,27/1/2021,Apartment near the beach and city!,"Our apartment is perfectly located for an easy walk to Bronte and Clovelly beaches as well as quick access to the City via Bondi Junction transport interchange. Local cafes and shops aplenty too. <br /><br />Enjoy the relaxed green spaces of Centennial and Queens Parks too also a short walk away.<br /><br /><b>The space</b><br />Our home is the perfect pad for your getaway in Sydney. All mod cons, north facing balcony, hard wood floors and kitchen-diner set up in a small quiet block<br /><br /><b>Guest access</b><br />Wifi<br />FOXTEL HD incl. Sports,<br />North facing balcony and BBQ<br />Separate Laundry<br /><br /><b>Other things to note</b><br />5 night minimum stay","Beachy neighborhood vibe combined with convenient and quick access to the City and green oasis that is Centennial Park! <br /><br />Local shops and eateries are on your doorstep on Macpherson St, including hotspots 3 Blue Ducks, Iggys and Moxhe, and on Albion St with Vacanza, Bellagio Cafe and Uyen. <br /><br />A pleasant stroll to Bronte and Clovelly beaches awaits you pr take a short bus ride to Bondi Beach or Coogee Beach.",https://a0.muscache.com/pictures/cadf5f0f-da36-4e00-a9d9-51e8cca58a3a.jpg,19946562,https://www.airbnb.com/users/show/19946562,Bruce,13/8/2014,"New South Wales, Australia", ,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/19946562/profile_pic/1407928101/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19946562/profile_pic/1407928101/original.jpg?aki_policy=profile_x_medium,Waverly,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Waverley, New South Wales, Australia",-33.90592,151.25349,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""Smoke alarm"", ""Hangers"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""Wifi"", ""First aid kit"", ""TV"", ""Kitchen""]",$200.00,5,1125,5,5,1125,1125,5,1125,,t,0,0,0,0,27/1/2021,0,0,0,,,,,,,,,,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,
39702517,https://www.airbnb.com/rooms/39702517,2.02101E+13,24/1/2021,2/2/2021,New Studio Apartment next to public transport,"Brand new studio apartment located in Meadowbank. Short 100 meter walk to Meadowbank railway station, 120 meter walk to ferry wharf and public buses. Being position centrally in Sydney, we have direct public transport links to the city center, Parramatta , Olympic park and Airport. Guests can enjoy local restaurants and shopping center all within 100 meters walking distance. Secure building and lift access. The Studio apartment has a well equipped kitchen with electric cook top and microwave.",,https://a0.muscache.com/pictures/98f87a0b-871c-445b-9d44-443d7a8a7a99.jpg,255254611,https://www.airbnb.com/users/show/255254611,Robert,11/4/2019,"Sydney, New South Wales, Australia","I am a happily married man and father to 2 beautiful girls, I am a business owner, I love fishing and travelling the world with my family. I enjoy reading, I love history and watching documentaries.


",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9d57ebfb-ee98-4677-b2f8-312694411f38.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9d57ebfb-ee98-4677-b2f8-312694411f38.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,-33.81726,151.08439,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""TV"", ""Garden or backyard"", ""Coffee maker"", ""Elevator"", ""Long term stays allowed"", ""Iron"", ""Dryer"", ""Hot water"", ""Luggage dropoff allowed"", ""Private entrance"", ""Kitchen"", ""Washer"", ""Cooking basics"", ""Extra pillows and blankets"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Hangers"", ""Air conditioning"", ""Heating"", ""Bed linens"", ""Smoke alarm"", ""Free parking on premises"", ""Dedicated workspace"", ""Microwave"", ""Shampoo"", ""Carbon monoxide alarm"", ""Lockbox"", ""Wifi"", ""Refrigerator""]",$89.00,1,60,1,1,1125,1125,1,1125,,t,0,0,0,0,2/2/2021,10,7,1,14/12/2019,16/1/2021,92,9,10,10,10,9,9,,,t,9,9,0,0,16700,Ryde ,1,New South Wales,,,0.72
42629511,https://www.airbnb.com/rooms/42629511,2.02101E+13,24/1/2021,29/1/2021,Modern beach side suburb family home,<b>The space</b><br />This brand newly renovated house is a short stroll to Coogee beach.,,https://a0.muscache.com/pictures/7844cf9d-80f8-4ae5-b338-cfe4da601cbd.jpg,80575388,https://www.airbnb.com/users/show/80575388,Matt,28/6/2016,"South Coogee, New South Wales, Australia",,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/0602e249-d95f-49a3-932b-240cda21777d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0602e249-d95f-49a3-932b-240cda21777d.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,,-33.9294,151.25543,Entire house,Entire home/apt,10,,3.5 baths,5,6,"[""Hangers"", ""Hot water"", ""Long term stays allowed"", ""Essentials"", ""Iron"", ""Dryer"", ""Washer"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Fire extinguisher"", ""Air conditioning"", ""Smoke alarm"", ""Hair dryer"", ""First aid kit"", ""TV"", ""Heating""]",$700.00,3,1125,3,3,1125,1125,3,1125,,t,0,0,0,55,29/1/2021,0,0,0,,,,,,,,,,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,
13133816,https://www.airbnb.com/rooms/13133816,2.02101E+13,,27/1/2021,Double room for rent for two weeks,My place is close to Coogee beach and Belmore Road Randwick . You’ll love my place because of the location. My place is good for solo adventurers.,,https://a0.muscache.com/pictures/7740a3e1-1c86-4e9e-af81-e20b6d03d47f.jpg,73159382,https://www.airbnb.com/users/show/73159382,Mary-Rose,21/5/2016,"Randwick, New South Wales, Australia",,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/2e6f7fa0-efc2-41f9-bc17-1b62d0e4814d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2e6f7fa0-efc2-41f9-bc17-1b62d0e4814d.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,t,,-33.91486,151.24455,Private room in apartment,Private room,1,,1 bath,1,1,"[""Hangers"", ""Lock on bedroom door"", ""Washer"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Free parking on premises"", ""Dedicated workspace"", ""Kitchen""]",$22.00,8,12,8,8,12,12,8,12,,t,0,0,0,0,27/1/2021,0,0,0,,,,,,,,,,,,t,1,0,1,0,16550,Randwick ,1,New South Wales,,,
41840063,https://www.airbnb.com/rooms/41840063,2.02101E+13,,26/1/2021,Full apartment in Randwick,,,https://a0.muscache.com/pictures/e99ca1ce-6f77-4e1e-adbd-009f0098516e.jpg,54394631,https://www.airbnb.com/users/show/54394631,Brian,12/1/2016,"Sydney, New South Wales, Australia",,N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/62904b9f-6063-4235-86ea-983bb344a981.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/62904b9f-6063-4235-86ea-983bb344a981.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,,-33.92358,151.24182,Entire apartment,Entire home/apt,4,,1 bath,1,2,"[""Smoke alarm"", ""Hangers"", ""Air conditioning"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Dryer"", ""Essentials"", ""Free parking on premises"", ""Private entrance"", ""Hot water"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$100.00,2,20,2,2,20,20,2,20,,t,0,0,0,0,26/1/2021,0,0,0,,,,,,,,,,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,
24736156,https://www.airbnb.com/rooms/24736156,2.02101E+13,,26/1/2021,Bright and Spacious 2 bed in Peaceful Randwick,"Welcome to my Bright and Spacious 2 bedroom apartment in Randwick. With it's 2 double bedrooms and double sofa bed in the living area it is perfect for couples, friends and families a like. There is even a children's play area if you would like to bring your little ones along.<br /><br />Situated in the quiet but conveniently located area of Randwick you are within easy reach to both Coogee and Clovelly beaches as well as the City.<br /><br /><b>The space</b><br />Building:<br />Secure Apartment Building <br />Peaceful Residential Area <br /><br /><br />Amenities:<br />Professionally cleaned<br />Hotel-quality high thread-count bed linen and towels<br />24/7 Lockbox check-in <br />Fully-equipped kitchen<br />Balcony <br />Projector in living room<br /><br />Living room:<br />Double sofa bed available for extra guests<br />Comfortable open plan living area - the perfect place to relax and unwind<br />Balcony leading off the living area.<br /><br />Kitchen:<br />Fully-equipped<br />Oven<","Just 6 kilometres east of Sydneys CBD, the area of Randwick  is home to the Coastal Walkway, Randwick Racecourse, Coogee and Maroubra Beaches, Botany Bay National Park and Centennial Parklands (which includes Queens Park and Moore Park)<br /><br />Randwick has a good shopping centre with many restaurants and a cinema complex. There are lots of pubs, cafe's and restaurants to chose from. It is not hard to find something to do in Randwick",https://a0.muscache.com/pictures/9f34528e-2fd2-465e-a94b-249a95fb0049.jpg,9819877,https://www.airbnb.com/users/show/9819877,Sascha,5/11/2013,"Randwick, New South Wales, Australia",,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/9819877/profile_pic/1383630417/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9819877/profile_pic/1383630417/original.jpg?aki_policy=profile_x_medium,Randwick,1,1,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,"Randwick, New South Wales, Australia",-33.91023,151.24559,Entire apartment,Entire home/apt,6,,1 bath,2,3,"[""Iron"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Children\u2019s books and toys"", ""High chair"", ""Refrigerator"", ""Hangers"", ""Microwave"", ""Stove"", ""Washer"", ""Dishwasher"", ""Smoke alarm"", ""Long term stays allowed"", ""Patio or balcony"", ""Free street parking"", ""Kitchen""]",$160.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,26/1/2021,10,0,0,20/5/2018,28/12/2018,90,10,10,9,9,8,10,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,0.31
